entry,H_Charge,Radius_1_AtomicNum_1,Radius_1_Atom_Charge_1,Radius_1_BondOrder_1,Radius_2_AtomicNum_1,Radius_2_Atom_Charge_1,Radius_2_BondOrder_1,Radius_2_AtomicNum_2,Radius_2_Atom_Charge_2,Radius_2_BondOrder_2,Radius_3_AtomicNum_1,Radius_3_Atom_Charge_1,Radius_3_BondOrder_1,Radius_4_AtomicNum_1,Radius_4_Atom_Charge_1,Radius_4_BondOrder_1,Radius_4_AtomicNum_2,Radius_4_Atom_Charge_2,Radius_4_BondOrder_2,Radius_5_AtomicNum_1,Radius_5_Atom_Charge_1,Radius_5_BondOrder_1,Radius_5_AtomicNum_2,Radius_5_Atom_Charge_2,Radius_5_BondOrder_2,Radius_5_AtomicNum_3,Radius_5_Atom_Charge_3,Radius_5_BondOrder_3,Radius_6_AtomicNum_1,Radius_6_Atom_Charge_1,Radius_6_BondOrder_1,Radius_6_AtomicNum_2,Radius_6_Atom_Charge_2,Radius_6_BondOrder_2,Radius_6_AtomicNum_3,Radius_6_Atom_Charge_3,Radius_6_BondOrder_3,Radius_7_AtomicNum_1,Radius_7_Atom_Charge_1,Radius_7_BondOrder_1,Radius_7_AtomicNum_2,Radius_7_Atom_Charge_2,Radius_7_BondOrder_2,Radius_7_AtomicNum_3,Radius_7_Atom_Charge_3,Radius_7_BondOrder_3,Radius_8_AtomicNum_1,Radius_8_Atom_Charge_1,Radius_8_BondOrder_1,Radius_8_AtomicNum_2,Radius_8_Atom_Charge_2,Radius_8_BondOrder_2,Radius_8_AtomicNum_3,Radius_8_Atom_Charge_3,Radius_8_BondOrder_3,Radius_8_AtomicNum_4,Radius_8_Atom_Charge_4,Radius_8_BondOrder_4,Radius_9_AtomicNum_1,Radius_9_Atom_Charge_1,Radius_9_BondOrder_1,Radius_9_AtomicNum_2,Radius_9_Atom_Charge_2,Radius_9_BondOrder_2,Radius_9_AtomicNum_3,Radius_9_Atom_Charge_3,Radius_9_BondOrder_3,Radius_9_AtomicNum_4,Radius_9_Atom_Charge_4,Radius_9_BondOrder_4,Radius_9_AtomicNum_5,Radius_9_Atom_Charge_5,Radius_9_BondOrder_5,Radius_10_AtomicNum_1,Radius_10_Atom_Charge_1,Radius_10_BondOrder_1,Radius_10_AtomicNum_2,Radius_10_Atom_Charge_2,Radius_10_BondOrder_2,Radius_10_AtomicNum_3,Radius_10_Atom_Charge_3,Radius_10_BondOrder_3,Radius_10_AtomicNum_4,Radius_10_Atom_Charge_4,Radius_10_BondOrder_4,Radius_10_AtomicNum_5,Radius_10_Atom_Charge_5,Radius_10_BondOrder_5,Radius_10_AtomicNum_6,Radius_10_Atom_Charge_6,Radius_10_BondOrder_6,Radius_11_AtomicNum_1,Radius_11_Atom_Charge_1,Radius_11_BondOrder_1,Radius_11_AtomicNum_2,Radius_11_Atom_Charge_2,Radius_11_BondOrder_2,Radius_11_AtomicNum_3,Radius_11_Atom_Charge_3,Radius_11_BondOrder_3,Radius_11_AtomicNum_4,Radius_11_Atom_Charge_4,Radius_11_BondOrder_4,Radius_11_AtomicNum_5,Radius_11_Atom_Charge_5,Radius_11_BondOrder_5,Radius_11_AtomicNum_6,Radius_11_Atom_Charge_6,Radius_11_BondOrder_6,Radius_11_AtomicNum_7,Radius_11_Atom_Charge_7,Radius_11_BondOrder_7,Radius_11_AtomicNum_8,Radius_11_Atom_Charge_8,Radius_11_BondOrder_8,Radius_12_AtomicNum_1,Radius_12_Atom_Charge_1,Radius_12_BondOrder_1,Radius_12_AtomicNum_2,Radius_12_Atom_Charge_2,Radius_12_BondOrder_2,Radius_12_AtomicNum_3,Radius_12_Atom_Charge_3,Radius_12_BondOrder_3,Radius_13_AtomicNum_1,Radius_13_Atom_Charge_1,Radius_13_BondOrder_1,Radius_13_AtomicNum_2,Radius_13_Atom_Charge_2,Radius_13_BondOrder_2,Radius_13_AtomicNum_3,Radius_13_Atom_Charge_3,Radius_13_BondOrder_3,Radius_13_AtomicNum_4,Radius_13_Atom_Charge_4,Radius_13_BondOrder_4,Radius_14_AtomicNum_1,Radius_14_Atom_Charge_1,Radius_14_BondOrder_1,Radius_14_AtomicNum_2,Radius_14_Atom_Charge_2,Radius_14_BondOrder_2,Radius_14_AtomicNum_3,Radius_14_Atom_Charge_3,Radius_14_BondOrder_3,Radius_14_AtomicNum_4,Radius_14_Atom_Charge_4,Radius_14_BondOrder_4,Radius_15_AtomicNum_1,Radius_15_Atom_Charge_1,Radius_15_BondOrder_1,Radius_15_AtomicNum_2,Radius_15_Atom_Charge_2,Radius_15_BondOrder_2,Radius_15_AtomicNum_3,Radius_15_Atom_Charge_3,Radius_15_BondOrder_3,Radius_15_AtomicNum_4,Radius_15_Atom_Charge_4,Radius_15_BondOrder_4,Radius_15_AtomicNum_5,Radius_15_Atom_Charge_5,Radius_15_BondOrder_5,Radius_16_AtomicNum_1,Radius_16_Atom_Charge_1,Radius_16_BondOrder_1,Radius_16_AtomicNum_2,Radius_16_Atom_Charge_2,Radius_16_BondOrder_2,Radius_16_AtomicNum_3,Radius_16_Atom_Charge_3,Radius_16_BondOrder_3,Radius_16_AtomicNum_4,Radius_16_Atom_Charge_4,Radius_16_BondOrder_4,Radius_17_AtomicNum_1,Radius_17_Atom_Charge_1,Radius_17_BondOrder_1,Radius_17_AtomicNum_2,Radius_17_Atom_Charge_2,Radius_17_BondOrder_2,Radius_17_AtomicNum_3,Radius_17_Atom_Charge_3,Radius_17_BondOrder_3,Radius_17_AtomicNum_4,Radius_17_Atom_Charge_4,Radius_17_BondOrder_4,Radius_17_AtomicNum_5,Radius_17_Atom_Charge_5,Radius_17_BondOrder_5,Radius_17_AtomicNum_6,Radius_17_Atom_Charge_6,Radius_17_BondOrder_6,Radius_18_AtomicNum_1,Radius_18_Atom_Charge_1,Radius_18_BondOrder_1,Radius_18_AtomicNum_2,Radius_18_Atom_Charge_2,Radius_18_BondOrder_2,Radius_18_AtomicNum_3,Radius_18_Atom_Charge_3,Radius_18_BondOrder_3,Radius_18_AtomicNum_4,Radius_18_Atom_Charge_4,Radius_18_BondOrder_4,Radius_18_AtomicNum_5,Radius_18_Atom_Charge_5,Radius_18_BondOrder_5,Radius_18_AtomicNum_6,Radius_18_Atom_Charge_6,Radius_18_BondOrder_6,Radius_19_AtomicNum_1,Radius_19_Atom_Charge_1,Radius_19_BondOrder_1,Radius_19_AtomicNum_2,Radius_19_Atom_Charge_2,Radius_19_BondOrder_2,Radius_19_AtomicNum_3,Radius_19_Atom_Charge_3,Radius_19_BondOrder_3,Radius_19_AtomicNum_4,Radius_19_Atom_Charge_4,Radius_19_BondOrder_4,Radius_20_AtomicNum_1,Radius_20_Atom_Charge_1,Radius_20_BondOrder_1,Radius_20_AtomicNum_2,Radius_20_Atom_Charge_2,Radius_20_BondOrder_2,Radius_20_AtomicNum_3,Radius_20_Atom_Charge_3,Radius_20_BondOrder_3,Radius_20_AtomicNum_4,Radius_20_Atom_Charge_4,Radius_20_BondOrder_4,Radius_20_AtomicNum_5,Radius_20_Atom_Charge_5,Radius_20_BondOrder_5,Close_1_AtomicNum,Close_1_Atom_Charge,Close_1_1/dis_DisNum3,Close_1Radius_1_AtomicNum_1,Close_1Radius_1_Atom_Charge_1,Close_1Radius_1_BondOrder_1,Close_2_AtomicNum,Close_2_Atom_Charge,Close_2_1/dis_DisNum3,Close_2Radius_1_AtomicNum_1,Close_2Radius_1_Atom_Charge_1,Close_2Radius_1_BondOrder_1,Close_2Radius_1_AtomicNum_2,Close_2Radius_1_Atom_Charge_2,Close_2Radius_1_BondOrder_2,Close_3_AtomicNum,Close_3_Atom_Charge,Close_3_1/dis_DisNum4,Close_3Radius_1_AtomicNum_1,Close_3Radius_1_Atom_Charge_1,Close_3Radius_1_BondOrder_1,Close_3Radius_1_AtomicNum_2,Close_3Radius_1_Atom_Charge_2,Close_3Radius_1_BondOrder_2,Close_3Radius_1_AtomicNum_3,Close_3Radius_1_Atom_Charge_3,Close_3Radius_1_BondOrder_3,Radius_7_AtomicNum_4,Radius_7_Atom_Charge_4,Radius_7_BondOrder_4,Radius_12_AtomicNum_4,Radius_12_Atom_Charge_4,Radius_12_BondOrder_4,Radius_12_AtomicNum_5,Radius_12_Atom_Charge_5,Radius_12_BondOrder_5,Radius_12_AtomicNum_6,Radius_12_Atom_Charge_6,Radius_12_BondOrder_6,Radius_16_AtomicNum_5,Radius_16_Atom_Charge_5,Radius_16_BondOrder_5,Radius_16_AtomicNum_6,Radius_16_Atom_Charge_6,Radius_16_BondOrder_6,Close_3_1/dis_DisNumMore,Close_4_AtomicNum,Close_4_Atom_Charge,Close_4_1/dis_DisNum4,Close_4Radius_1_AtomicNum_1,Close_4Radius_1_Atom_Charge_1,Close_4Radius_1_BondOrder_1,Close_4Radius_1_AtomicNum_2,Close_4Radius_1_Atom_Charge_2,Close_4Radius_1_BondOrder_2,Close_4Radius_1_AtomicNum_3,Close_4Radius_1_Atom_Charge_3,Close_4Radius_1_BondOrder_3,Radius_1_AtomicNum_2,Radius_1_Atom_Charge_2,Radius_1_BondOrder_2,Radius_2_AtomicNum_3,Radius_2_Atom_Charge_3,Radius_2_BondOrder_3,Radius_8_AtomicNum_5,Radius_8_Atom_Charge_5,Radius_8_BondOrder_5,Radius_9_AtomicNum_6,Radius_9_Atom_Charge_6,Radius_9_BondOrder_6,Radius_10_AtomicNum_7,Radius_10_Atom_Charge_7,Radius_10_BondOrder_7,Radius_12_AtomicNum_7,Radius_12_Atom_Charge_7,Radius_12_BondOrder_7,Radius_13_AtomicNum_5,Radius_13_Atom_Charge_5,Radius_13_BondOrder_5,Radius_18_AtomicNum_7,Radius_18_Atom_Charge_7,Radius_18_BondOrder_7,Close_1Radius_1_AtomicNum_2,Close_1Radius_1_Atom_Charge_2,Close_1Radius_1_BondOrder_2,Close_3_1/dis_DisNum3,Close_4_1/dis_DisNum6,Close_5_AtomicNum,Close_5_Atom_Charge,Close_5_1/dis_DisNum4,Close_5Radius_1_AtomicNum_1,Close_5Radius_1_Atom_Charge_1,Close_5Radius_1_BondOrder_1,Close_5Radius_1_AtomicNum_2,Close_5Radius_1_Atom_Charge_2,Close_5Radius_1_BondOrder_2,Close_5Radius_1_AtomicNum_3,Close_5Radius_1_Atom_Charge_3,Close_5Radius_1_BondOrder_3,Radius_8_AtomicNum_6,Radius_8_Atom_Charge_6,Radius_8_BondOrder_6,Radius_13_AtomicNum_6,Radius_13_Atom_Charge_6,Radius_13_BondOrder_6,Radius_14_AtomicNum_5,Radius_14_Atom_Charge_5,Radius_14_BondOrder_5,Radius_14_AtomicNum_6,Radius_14_Atom_Charge_6,Radius_14_BondOrder_6,Radius_14_AtomicNum_7,Radius_14_Atom_Charge_7,Radius_14_BondOrder_7,Radius_15_AtomicNum_6,Radius_15_Atom_Charge_6,Radius_15_BondOrder_6,Radius_17_AtomicNum_7,Radius_17_Atom_Charge_7,Radius_17_BondOrder_7,Radius_19_AtomicNum_5,Radius_19_Atom_Charge_5,Radius_19_BondOrder_5,Radius_19_AtomicNum_6,Radius_19_Atom_Charge_6,Radius_19_BondOrder_6,Close_4_1/dis_DisNumMore,Close_5_1/dis_DisNumMore,Radius_2_AtomicNum_4,Radius_2_Atom_Charge_4,Radius_2_BondOrder_4,Radius_3_AtomicNum_2,Radius_3_Atom_Charge_2,Radius_3_BondOrder_2,Radius_6_AtomicNum_4,Radius_6_Atom_Charge_4,Radius_6_BondOrder_4,Radius_13_AtomicNum_7,Radius_13_Atom_Charge_7,Radius_13_BondOrder_7,Radius_13_AtomicNum_8,Radius_13_Atom_Charge_8,Radius_13_BondOrder_8,Radius_13_AtomicNum_9,Radius_13_Atom_Charge_9,Radius_13_BondOrder_9,Radius_13_AtomicNum_10,Radius_13_Atom_Charge_10,Radius_13_BondOrder_10,Radius_20_AtomicNum_6,Radius_20_Atom_Charge_6,Radius_20_BondOrder_6,Close_5_1/dis_DisNum3,Radius_15_AtomicNum_7,Radius_15_Atom_Charge_7,Radius_15_BondOrder_7,Radius_15_AtomicNum_8,Radius_15_Atom_Charge_8,Radius_15_BondOrder_8,Radius_15_AtomicNum_9,Radius_15_Atom_Charge_9,Radius_15_BondOrder_9,Radius_16_AtomicNum_7,Radius_16_Atom_Charge_7,Radius_16_BondOrder_7,Radius_17_AtomicNum_8,Radius_17_Atom_Charge_8,Radius_17_BondOrder_8,Radius_18_AtomicNum_8,Radius_18_Atom_Charge_8,Radius_18_BondOrder_8,Radius_19_AtomicNum_7,Radius_19_Atom_Charge_7,Radius_19_BondOrder_7,Radius_20_AtomicNum_7,Radius_20_Atom_Charge_7,Radius_20_BondOrder_7,Radius_20_AtomicNum_8,Radius_20_Atom_Charge_8,Radius_20_BondOrder_8,Close_6_AtomicNum,Close_6_Atom_Charge,Close_6_1/dis_DisNumMore,Close_6Radius_1_AtomicNum_1,Close_6Radius_1_Atom_Charge_1,Close_6Radius_1_BondOrder_1,Close_6Radius_1_AtomicNum_2,Close_6Radius_1_Atom_Charge_2,Close_6Radius_1_BondOrder_2,Radius_12_AtomicNum_8,Radius_12_Atom_Charge_8,Radius_12_BondOrder_8,Radius_18_AtomicNum_9,Radius_18_Atom_Charge_9,Radius_18_BondOrder_9,Radius_9_AtomicNum_7,Radius_9_Atom_Charge_7,Radius_9_BondOrder_7,Close_5_1/dis_DisNum5,Radius_7_AtomicNum_5,Radius_7_Atom_Charge_5,Radius_7_BondOrder_5,Radius_14_AtomicNum_8,Radius_14_Atom_Charge_8,Radius_14_BondOrder_8,Radius_4_AtomicNum_3,Radius_4_Atom_Charge_3,Radius_4_BondOrder_3,Radius_4_AtomicNum_4,Radius_4_Atom_Charge_4,Radius_4_BondOrder_4,Radius_4_AtomicNum_5,Radius_4_Atom_Charge_5,Radius_4_BondOrder_5,Radius_4_AtomicNum_6,Radius_4_Atom_Charge_6,Radius_4_BondOrder_6,Radius_4_AtomicNum_7,Radius_4_Atom_Charge_7,Radius_4_BondOrder_7,Radius_5_AtomicNum_4,Radius_5_Atom_Charge_4,Radius_5_BondOrder_4,Radius_5_AtomicNum_5,Radius_5_Atom_Charge_5,Radius_5_BondOrder_5,Radius_5_AtomicNum_6,Radius_5_Atom_Charge_6,Radius_5_BondOrder_6,Radius_5_AtomicNum_7,Radius_5_Atom_Charge_7,Radius_5_BondOrder_7,Radius_5_AtomicNum_8,Radius_5_Atom_Charge_8,Radius_5_BondOrder_8,Radius_5_AtomicNum_9,Radius_5_Atom_Charge_9,Radius_5_BondOrder_9,Radius_5_AtomicNum_10,Radius_5_Atom_Charge_10,Radius_5_BondOrder_10,Radius_5_AtomicNum_11,Radius_5_Atom_Charge_11,Radius_5_BondOrder_11,Radius_6_AtomicNum_5,Radius_6_Atom_Charge_5,Radius_6_BondOrder_5,Radius_6_AtomicNum_6,Radius_6_Atom_Charge_6,Radius_6_BondOrder_6,Radius_6_AtomicNum_7,Radius_6_Atom_Charge_7,Radius_6_BondOrder_7,Radius_6_AtomicNum_8,Radius_6_Atom_Charge_8,Radius_6_BondOrder_8,Radius_6_AtomicNum_9,Radius_6_Atom_Charge_9,Radius_6_BondOrder_9,Radius_6_AtomicNum_10,Radius_6_Atom_Charge_10,Radius_6_BondOrder_10,Radius_6_AtomicNum_11,Radius_6_Atom_Charge_11,Radius_6_BondOrder_11,Radius_6_AtomicNum_12,Radius_6_Atom_Charge_12,Radius_6_BondOrder_12,Radius_6_AtomicNum_13,Radius_6_Atom_Charge_13,Radius_6_BondOrder_13,Radius_6_AtomicNum_14,Radius_6_Atom_Charge_14,Radius_6_BondOrder_14,Radius_6_AtomicNum_15,Radius_6_Atom_Charge_15,Radius_6_BondOrder_15,Radius_7_AtomicNum_6,Radius_7_Atom_Charge_6,Radius_7_BondOrder_6,Radius_7_AtomicNum_7,Radius_7_Atom_Charge_7,Radius_7_BondOrder_7,Radius_7_AtomicNum_8,Radius_7_Atom_Charge_8,Radius_7_BondOrder_8,Radius_7_AtomicNum_9,Radius_7_Atom_Charge_9,Radius_7_BondOrder_9,Radius_7_AtomicNum_10,Radius_7_Atom_Charge_10,Radius_7_BondOrder_10,Radius_7_AtomicNum_11,Radius_7_Atom_Charge_11,Radius_7_BondOrder_11,Radius_7_AtomicNum_12,Radius_7_Atom_Charge_12,Radius_7_BondOrder_12,Radius_8_AtomicNum_7,Radius_8_Atom_Charge_7,Radius_8_BondOrder_7,Radius_8_AtomicNum_8,Radius_8_Atom_Charge_8,Radius_8_BondOrder_8,Radius_10_AtomicNum_8,Radius_10_Atom_Charge_8,Radius_10_BondOrder_8,Close_1Radius_1_AtomicNum_3,Close_1Radius_1_Atom_Charge_3,Close_1Radius_1_BondOrder_3,Radius_11_AtomicNum_9,Radius_11_Atom_Charge_9,Radius_11_BondOrder_9,Close_4_1/dis_DisNum5,Close_6Radius_1_AtomicNum_3,Close_6Radius_1_Atom_Charge_3,Close_6Radius_1_BondOrder_3,Radius_15_AtomicNum_10,Radius_15_Atom_Charge_10,Radius_15_BondOrder_10,Radius_16_AtomicNum_8,Radius_16_Atom_Charge_8,Radius_16_BondOrder_8,Radius_16_AtomicNum_9,Radius_16_Atom_Charge_9,Radius_16_BondOrder_9,Close_6_1/dis_DisNum5,Close_5_1/dis_DisNum6,Radius_4_AtomicNum_8,Radius_4_Atom_Charge_8,Radius_4_BondOrder_8,Radius_19_AtomicNum_8,Radius_19_Atom_Charge_8,Radius_19_BondOrder_8,Radius_19_AtomicNum_9,Radius_19_Atom_Charge_9,Radius_19_BondOrder_9,Radius_14_AtomicNum_9,Radius_14_Atom_Charge_9,Radius_14_BondOrder_9,Radius_14_AtomicNum_10,Radius_14_Atom_Charge_10,Radius_14_BondOrder_10,Radius_16_AtomicNum_10,Radius_16_Atom_Charge_10,Radius_16_BondOrder_10,Close_6_1/dis_DisNum4,Close_2_1/dis_DisNumMore,Radius_17_AtomicNum_9,Radius_17_Atom_Charge_9,Radius_17_BondOrder_9,Radius_17_AtomicNum_10,Radius_17_Atom_Charge_10,Radius_17_BondOrder_10,Radius_17_AtomicNum_11,Radius_17_Atom_Charge_11,Radius_17_BondOrder_11,Radius_18_AtomicNum_10,Radius_18_Atom_Charge_10,Radius_18_BondOrder_10,Radius_18_AtomicNum_11,Radius_18_Atom_Charge_11,Radius_18_BondOrder_11,Radius_19_AtomicNum_10,Radius_19_Atom_Charge_10,Radius_19_BondOrder_10,Radius_19_AtomicNum_11,Radius_19_Atom_Charge_11,Radius_19_BondOrder_11,Close_2_1/dis_DisNum4,Radius_20_AtomicNum_9,Radius_20_Atom_Charge_9,Radius_20_BondOrder_9,Radius_20_AtomicNum_10,Radius_20_Atom_Charge_10,Radius_20_BondOrder_10,Radius_20_AtomicNum_11,Radius_20_Atom_Charge_11,Radius_20_BondOrder_11,Radius_20_AtomicNum_12,Radius_20_Atom_Charge_12,Radius_20_BondOrder_12,Radius_17_AtomicNum_12,Radius_17_Atom_Charge_12,Radius_17_BondOrder_12,Radius_17_AtomicNum_13,Radius_17_Atom_Charge_13,Radius_17_BondOrder_13,Radius_18_AtomicNum_12,Radius_18_Atom_Charge_12,Radius_18_BondOrder_12,Radius_11_AtomicNum_10,Radius_11_Atom_Charge_10,Radius_11_BondOrder_10,Radius_18_AtomicNum_13,Radius_18_Atom_Charge_13,Radius_18_BondOrder_13,Radius_18_AtomicNum_14,Radius_18_Atom_Charge_14,Radius_18_BondOrder_14,Radius_19_AtomicNum_12,Radius_19_Atom_Charge_12,Radius_19_BondOrder_12,Radius_19_AtomicNum_13,Radius_19_Atom_Charge_13,Radius_19_BondOrder_13,Radius_19_AtomicNum_14,Radius_19_Atom_Charge_14,Radius_19_BondOrder_14,Radius_19_AtomicNum_15,Radius_19_Atom_Charge_15,Radius_19_BondOrder_15,Radius_19_AtomicNum_16,Radius_19_Atom_Charge_16,Radius_19_BondOrder_16,Radius_19_AtomicNum_17,Radius_19_Atom_Charge_17,Radius_19_BondOrder_17,Radius_20_AtomicNum_13,Radius_20_Atom_Charge_13,Radius_20_BondOrder_13,Radius_20_AtomicNum_14,Radius_20_Atom_Charge_14,Radius_20_BondOrder_14,Close_3_1/dis_DisNum6,Close_3_1/dis_DisNum5,Radius_12_AtomicNum_9,Radius_12_Atom_Charge_9,Radius_12_BondOrder_9,Radius_12_AtomicNum_10,Radius_12_Atom_Charge_10,Radius_12_BondOrder_10,Radius_2_AtomicNum_5,Radius_2_Atom_Charge_5,Radius_2_BondOrder_5,Radius_2_AtomicNum_6,Radius_2_Atom_Charge_6,Radius_2_BondOrder_6,Close_2_1/dis_DisNum5,Close_6_1/dis_DisNum6,Radius_16_AtomicNum_11,Radius_16_Atom_Charge_11,Radius_16_BondOrder_11,Close_4_1/dis_DisNum3,Radius_12_AtomicNum_11,Radius_12_Atom_Charge_11,Radius_12_BondOrder_11,Radius_14_AtomicNum_11,Radius_14_Atom_Charge_11,Radius_14_BondOrder_11,Radius_14_AtomicNum_12,Radius_14_Atom_Charge_12,Radius_14_BondOrder_12,Radius_15_AtomicNum_11,Radius_15_Atom_Charge_11,Radius_15_BondOrder_11,Radius_3_AtomicNum_3,Radius_3_Atom_Charge_3,Radius_3_BondOrder_3,Radius_9_AtomicNum_8,Radius_9_Atom_Charge_8,Radius_9_BondOrder_8,Radius_9_AtomicNum_9,Radius_9_Atom_Charge_9,Radius_9_BondOrder_9,Radius_10_AtomicNum_9,Radius_10_Atom_Charge_9,Radius_10_BondOrder_9,Radius_10_AtomicNum_10,Radius_10_Atom_Charge_10,Radius_10_BondOrder_10,Radius_10_AtomicNum_11,Radius_10_Atom_Charge_11,Radius_10_BondOrder_11,Radius_10_AtomicNum_12,Radius_10_Atom_Charge_12,Radius_10_BondOrder_12,Radius_14_AtomicNum_13,Radius_14_Atom_Charge_13,Radius_14_BondOrder_13,Radius_16_AtomicNum_12,Radius_16_Atom_Charge_12,Radius_16_BondOrder_12,Radius_16_AtomicNum_13,Radius_16_Atom_Charge_13,Radius_16_BondOrder_13,Radius_20_AtomicNum_15,Radius_20_Atom_Charge_15,Radius_20_BondOrder_15,Radius_20_AtomicNum_16,Radius_20_Atom_Charge_16,Radius_20_BondOrder_16,Radius_15_AtomicNum_12,Radius_15_Atom_Charge_12,Radius_15_BondOrder_12,Radius_20_AtomicNum_17,Radius_20_Atom_Charge_17,Radius_20_BondOrder_17,Radius_17_AtomicNum_14,Radius_17_Atom_Charge_14,Radius_17_BondOrder_14,Radius_17_AtomicNum_15,Radius_17_Atom_Charge_15,Radius_17_BondOrder_15,Radius_17_AtomicNum_16,Radius_17_Atom_Charge_16,Radius_17_BondOrder_16,Radius_8_AtomicNum_9,Radius_8_Atom_Charge_9,Radius_8_BondOrder_9,Radius_11_AtomicNum_11,Radius_11_Atom_Charge_11,Radius_11_BondOrder_11,Radius_13_AtomicNum_11,Radius_13_Atom_Charge_11,Radius_13_BondOrder_11,Radius_13_AtomicNum_12,Radius_13_Atom_Charge_12,Radius_13_BondOrder_12,Radius_13_AtomicNum_13,Radius_13_Atom_Charge_13,Radius_13_BondOrder_13,Radius_13_AtomicNum_14,Radius_13_Atom_Charge_14,Radius_13_BondOrder_14,Radius_16_AtomicNum_14,Radius_16_Atom_Charge_14,Radius_16_BondOrder_14,Radius_16_AtomicNum_15,Radius_16_Atom_Charge_15,Radius_16_BondOrder_15,Radius_16_AtomicNum_16,Radius_16_Atom_Charge_16,Radius_16_BondOrder_16,Radius_18_AtomicNum_15,Radius_18_Atom_Charge_15,Radius_18_BondOrder_15,Radius_18_AtomicNum_16,Radius_18_Atom_Charge_16,Radius_18_BondOrder_16,Radius_18_AtomicNum_17,Radius_18_Atom_Charge_17,Radius_18_BondOrder_17,Radius_18_AtomicNum_18,Radius_18_Atom_Charge_18,Radius_18_BondOrder_18,Radius_18_AtomicNum_19,Radius_18_Atom_Charge_19,Radius_18_BondOrder_19,Radius_20_AtomicNum_18,Radius_20_Atom_Charge_18,Radius_20_BondOrder_18,Close_2Radius_1_AtomicNum_3,Close_2Radius_1_Atom_Charge_3,Close_2Radius_1_BondOrder_3,Radius_15_AtomicNum_13,Radius_15_Atom_Charge_13,Radius_15_BondOrder_13,Close_6Radius_1_AtomicNum_4,Close_6Radius_1_Atom_Charge_4,Close_6Radius_1_BondOrder_4,Close_1_1/dis_DisNumMore,Radius_3_AtomicNum_4,Radius_3_Atom_Charge_4,Radius_3_BondOrder_4,Radius_9_AtomicNum_10,Radius_9_Atom_Charge_10,Radius_9_BondOrder_10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
